baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	gene_id.84	Gene	gene_type.84	chr	start	stop	loc.84	gene_name.107	gene_type.107	chr.107	start.107	stop.107	loc.107	gene_id.107
ZBTB42	2564.82797525325	-0.0134800987416367	0.0462023714515331	-0.29176205285864	0.770468560871885	0.855654224220684	ENSG00000179627	ZBTB42	protein_coding	chr14	104800596	104804712	chr14:104800596	ZBTB42	protein_coding	chr14	104800596	104804712	chr14:104800596	ENSG00000179627
ZNF263	1458.72342199182	0.0167061764061488	0.0573008834057246	0.291551812349193	0.770629323500555	0.855769415869586	ENSG00000006194	ZNF263	protein_coding	chr16	3263800	3301401	chr16:3263800	ZNF263	protein_coding	chr16	3263800	3301401	chr16:3263800	ENSG00000006194
SAMD10	315.572237643989	-0.0330403460587632	0.113655081670001	-0.290707160412732	0.771275294793231	0.856224234333683	ENSG00000130590	SAMD10	protein_coding	chr20	63974113	63980008	chr20:63974113	SAMD10	protein_coding	chr20	63974116	63980008	chr20:63974116	ENSG00000130590
KCNIP2-AS1	28.4798209933046	-0.113535707613615	0.391312739507124	-0.29014058616292	0.771708687283526	0.856512840713763	ENSG00000226009	KCNIP2-AS1	antisense	chr10	101819078	101828779	chr10:101819078	KCNIP2-AS1	lncRNA	chr10	101818773	101828885	chr10:101818773	ENSG00000226009
SIRT2	1174.01451799275	-0.0182932421171997	0.0631073397934462	-0.289875031606062	0.771911843797518	0.856687762434707	ENSG00000068903	SIRT2	protein_coding	chr19	38878555	38899862	chr19:38878555	SIRT2	protein_coding	chr19	38878555	38899862	chr19:38878555	ENSG00000068903
C21orf59	1989.63356676155	-0.0147050674221872	0.0508052478947812	-0.289439930548941	0.772244741828987	0.856956075696933	ENSG00000159079	C21orf59	protein_coding	chr21	32592079	32612866	chr21:32592079	CFAP298	protein_coding	chr21	32592079	32612603	chr21:32592079	ENSG00000159079
TM2D2	1496.99998031419	0.0166369051831914	0.0575525434564852	0.289073326459853	0.772525265029575	0.857216788656254	ENSG00000169490	TM2D2	protein_coding	chr8	38988808	38996824	chr8:38988808	TM2D2	protein_coding	chr8	38988808	38996824	chr8:38988808	ENSG00000169490
TTLL5	1601.23304476108	0.0157200414703404	0.0544113470891154	0.288911087692683	0.772649418630982	0.85724533441834	ENSG00000119685	TTLL5	protein_coding	chr14	75633625	75955078	chr14:75633625	TTLL5	protein_coding	chr14	75633625	75955079	chr14:75633625	ENSG00000119685
USP30	452.87253287856	-0.0275010962876569	0.0952052899804325	-0.288861010699187	0.772687741344533	0.85724533441834	ENSG00000135093	USP30	protein_coding	chr12	109023089	109088026	chr12:109023089	USP30	protein_coding	chr12	109023089	109088023	chr12:109023089	ENSG00000135093
PEX11G	152.505723760574	-0.0481327236505316	0.166823386666583	-0.288525036041443	0.772944868966691	0.857378860787282	ENSG00000104883	PEX11G	protein_coding	chr19	7476875	7497449	chr19:7476875	PEX11G	protein_coding	chr19	7476875	7497449	chr19:7476875	ENSG00000104883
SCRN3	883.554977244368	0.0205128869579713	0.0713664789465579	0.287430279043641	0.773782879553432	0.858156562651521	ENSG00000144306	SCRN3	protein_coding	chr2	174395730	174429575	chr2:174395730	SCRN3	protein_coding	chr2	174395730	174429575	chr2:174395730	ENSG00000144306
HRSP12	833.73224811047	-0.0207539703037081	0.0724883010164835	-0.286307859512237	0.77464233896279	0.858845318641296	ENSG00000132541	HRSP12	protein_coding	chr8	98102344	98117241	chr8:98102344	RIDA	protein_coding	chr8	98102344	98117171	chr8:98102344	ENSG00000132541
FBLIM1	295.30554487554	-0.0333970114262062	0.117011727433085	-0.285415933589262	0.775325501760578	0.859395196598363	ENSG00000162458	FBLIM1	protein_coding	chr1	15756607	15786594	chr1:15756607	FBLIM1	protein_coding	chr1	15756607	15786594	chr1:15756607	ENSG00000162458
CAPZA2	4987.91345860582	0.0250391036251607	0.0878167505727421	0.285129015385508	0.775545301228813	0.859502913248221	ENSG00000198898	CAPZA2	protein_coding	chr7	116811070	116922049	chr7:116811070	CAPZA2	protein_coding	chr7	116811070	116922049	chr7:116811070	ENSG00000198898
MLX	4485.62878600307	-0.0105299980033542	0.037033142984412	-0.284339841416822	0.776149956541951	0.85997837785495	ENSG00000108788	MLX	protein_coding	chr17	42567068	42573239	chr17:42567068	MLX	protein_coding	chr17	42567072	42573239	chr17:42567072	ENSG00000108788
SEPT2	12242.0815289169	-0.0084684214170479	0.0297898009083308	-0.284272508000538	0.77620155285861	0.85997837785495	ENSG00000168385	SEPT2	protein_coding	chr2	241315100	241354027	chr2:241315100	SEPTIN2	protein_coding	chr2	241315100	241354027	chr2:241315100	ENSG00000168385
C18orf21	534.525844605741	0.0255408381168642	0.0901018493714682	0.283466302801017	0.776819409218374	0.860509266051761	ENSG00000141428	C18orf21	protein_coding	chr18	35972083	35979286	chr18:35972083	C18orf21	protein_coding	chr18	35972625	35979286	chr18:35972625	ENSG00000141428
AJUBA	423.640012987915	-0.028700354260722	0.10140304277212	-0.283032475911195	0.777151942222271	0.860826918684887	ENSG00000129474	AJUBA	protein_coding	chr14	22971174	22982642	chr14:22971174	AJUBA	protein_coding	chr14	22971177	22982551	chr14:22971177	ENSG00000129474
MPP3	491.576445745199	-0.0269776205465752	0.0954185052451878	-0.282729439926285	0.777384246809409	0.860901980303892	ENSG00000161647	MPP3	protein_coding	chr17	43800799	43833170	chr17:43800799	MPP3	protein_coding	chr17	43800799	43833170	chr17:43800799	ENSG00000161647
RGS10	547.200237743444	-0.0260003678559811	0.0919437205373696	-0.282785683503132	0.77734112949801	0.860901980303892	ENSG00000148908	RGS10	protein_coding	chr10	119499828	119542708	chr10:119499828	RGS10	protein_coding	chr10	119499817	119542719	chr10:119499817	ENSG00000148908
ZNF177	45.736893697568	0.0952187772636126	0.336812951762093	0.282705212983823	0.777402819819244	0.860901980303892	ENSG00000188629	ZNF177	protein_coding	chr19	9363020	9382617	chr19:9363020	ZNF177	protein_coding	chr19	9363020	9382617	chr19:9363020	ENSG00000188629
DOPEY2	1481.79359452985	-0.0166316125852964	0.0588673685499022	-0.282526856473935	0.777539556514809	0.860952007761275	ENSG00000142197	DOPEY2	protein_coding	chr21	36156782	36294274	chr21:36156782	DOP1B	protein_coding	chr21	36156782	36294274	chr21:36156782	ENSG00000142197
IMPACT	2345.60330769396	0.0135912782196187	0.048101611479	0.282553490449116	0.777519137188188	0.860952007761275	ENSG00000154059	IMPACT	protein_coding	chr18	24426616	24453535	chr18:24426616	IMPACT	protein_coding	chr18	24426634	24453531	chr18:24426634	ENSG00000154059
DDX47	2091.19102038417	-0.0149192410448973	0.0528322090286386	-0.282389120561096	0.777645156218535	0.861018240085121	ENSG00000213782	DDX47	protein_coding	chr12	12813316	12829981	chr12:12813316	DDX47	protein_coding	chr12	12813316	12829981	chr12:12813316	ENSG00000213782
CENPT	1173.58467488415	0.0183209475896563	0.0650137100046825	0.281801293732303	0.778095878865485	0.861305242205547	ENSG00000102901	CENPT	protein_coding	chr16	67828157	67847811	chr16:67828157	CENPT	protein_coding	chr16	67828157	67847811	chr16:67828157	ENSG00000102901
CLHC1	205.721063195224	-0.0420128542457853	0.149103114565978	-0.281770467156772	0.778119517541054	0.861305242205547	ENSG00000162994	CLHC1	protein_coding	chr2	55174791	55232563	chr2:55174791	CLHC1	protein_coding	chr2	55172547	55232563	chr2:55172547	ENSG00000162994
TSNAX	3588.80531520748	-0.0112895785771316	0.0400727146625284	-0.281727321750138	0.77815260298376	0.861305242205547	ENSG00000116918	TSNAX	protein_coding	chr1	231528653	231566524	chr1:231528653	TSNAX	protein_coding	chr1	231528541	231566524	chr1:231528541	ENSG00000116918
METTL5	1565.23139696092	-0.0159915783235238	0.0568019173576865	-0.281532368402697	0.778302105204493	0.861390618554361	ENSG00000138382	METTL5	protein_coding	chr2	169810081	169824931	chr2:169810081	METTL5	protein_coding	chr2	169810081	169824931	chr2:169810081	ENSG00000138382
EIF2B2	1852.25142167999	0.0144782806344295	0.0515351914790561	0.280939688374175	0.778756659084523	0.861792263783896	ENSG00000119718	EIF2B2	protein_coding	chr14	75002911	75012366	chr14:75002911	EIF2B2	protein_coding	chr14	75002921	75012366	chr14:75002921	ENSG00000119718
RP11-245D16.4	84.6218313142527	0.064046439096436	0.228290463940377	0.280548026365057	0.77905708444268	0.862000639029973	ENSG00000278238	RP11-245D16.4	lincRNA	chr13	52454775	52455331	chr13:52454775	CKAP2-DT	lncRNA	chr13	52454774	52455392	chr13:52454774	ENSG00000278238
JMJD6	1749.95734597016	-0.0149909892309193	0.0535426970779556	-0.279981959240737	0.779491346020901	0.862402297521418	ENSG00000070495	JMJD6	protein_coding	chr17	76712832	76726799	chr17:76712832	JMJD6	protein_coding	chr17	76712832	76726799	chr17:76712832	ENSG00000070495
RP11-1018N14.5	93.1958297738912	-0.0615082167254408	0.220016077489846	-0.279562373019215	0.779813278376254	0.862639356559575	ENSG00000267452	RP11-1018N14.5	lincRNA	chr17	51435427	51445802	chr17:51435427	LINC02073	lncRNA	chr17	51336646	51521401	chr17:51336646	ENSG00000267452
ORAI1	923.393304178877	-0.0205028500098392	0.0734865931692047	-0.279001231729859	0.780243879501955	0.862788602931589	ENSG00000276045	ORAI1	protein_coding	chr12	121626550	121642677	chr12:121626550	ORAI1	protein_coding	chr12	121626509	121643218	chr12:121626509	ENSG00000276045
RP11-131N11.4	75.2898975840557	0.063377968977674	0.227170295932599	0.278988803168519	0.780253417529381	0.862788602931589	ENSG00000254271	RP11-131N11.4	lincRNA	chr10	60734342	60741828	chr10:60734342	ANK3-DT	lncRNA	chr10	60734342	60741828	chr10:60734342	ENSG00000254271
SMYD2	862.185190322848	-0.0203857830604885	0.0730985205365034	-0.27888092550804	0.780336207268444	0.862794305373975	ENSG00000143499	SMYD2	protein_coding	chr1	214281102	214337131	chr1:214281102	SMYD2	protein_coding	chr1	214281102	214337131	chr1:214281102	ENSG00000143499
TIMM23B	411.545907519714	0.031888189484171	0.114350933063431	0.278862521099696	0.78035033181463	0.862794305373975	ENSG00000204152	TIMM23B	protein_coding	chr10	49942033	49974850	chr10:49942033	TIMM23B	protein_coding	chr10	49942049	49974850	chr10:49942049	ENSG00000204152
RP5-994D16.9	36.4829520095328	0.0932385520755387	0.334444702843234	0.278786152936149	0.78040894168059	0.862808380790427	ENSG00000228452	RP5-994D16.9	antisense	chr1	42775813	42776790	chr1:42775813	C1orf50-AS1	lncRNA	chr1	42775813	42776790	chr1:42775813	ENSG00000228452
ZNF490	313.061675975906	-0.0314207945381015	0.112816610921259	-0.278512129388745	0.780619255336222	0.862947460999378	ENSG00000188033	ZNF490	protein_coding	chr19	12577961	12640098	chr19:12577961	ZNF490	protein_coding	chr19	12576100	12640098	chr19:12576100	ENSG00000188033
AP001258.4	184.200742395214	-0.0415202151345015	0.149159796022131	-0.278360632300283	0.780735536565121	0.863017251551382	ENSG00000245571	AP001258.4	lincRNA	chr11	59130133	59143015	chr11:59130133	FAM111A-DT	lncRNA	chr11	59130133	59143015	chr11:59130133	ENSG00000245571
AC092415.1	37.3508730658198	0.0997031564224691	0.35897972065559	0.277740358815772	0.781211677112549	0.863343094680742	ENSG00000235493	AC092415.1	lincRNA	chr3	27997210	28028604	chr3:27997210	LINC01967	lncRNA	chr3	27916774	28059268	chr3:27916774	ENSG00000235493
AP4B1-AS1	66.1668583111911	0.0709302214123858	0.25538591521091	0.277737405188568	0.781213944601839	0.863343094680742	ENSG00000226167	AP4B1-AS1	antisense	chr1	113856635	113901237	chr1:113856635	AP4B1-AS1	lncRNA	chr1	113856635	113901237	chr1:113856635	ENSG00000226167
FBXO16	300.427530534111	0.0353195466811768	0.12709643271569	0.277895657073125	0.781092457803214	0.863343094680742	ENSG00000214050	FBXO16	protein_coding	chr8	28348287	28490318	chr8:28348287	FBXO16	protein_coding	chr8	28348287	28490278	chr8:28348287	ENSG00000214050
PCIF1	746.766044679944	0.0210916767390735	0.0759104638331568	0.277849398805293	0.781127968795425	0.863343094680742	ENSG00000100982	PCIF1	protein_coding	chr20	45934628	45948023	chr20:45934628	PCIF1	protein_coding	chr20	45934683	45948023	chr20:45934683	ENSG00000100982
KIAA0586	1675.68352568724	-0.0152920533728306	0.0551660852395531	-0.277200263647971	0.7816263371966	0.863697332235693	ENSG00000100578	KIAA0586	protein_coding	chr14	58427385	58551289	chr14:58427385	KIAA0586	protein_coding	chr14	58427385	58551297	chr14:58427385	ENSG00000100578
RSBN1L	2235.59647013874	-0.0135948946004352	0.0490541812071204	-0.277140383671553	0.781672314097627	0.863697387715627	ENSG00000187257	RSBN1L	protein_coding	chr7	77696443	77783022	chr7:77696443	RSBN1L	protein_coding	chr7	77696459	77783022	chr7:77696459	ENSG00000187257
FAM212B	356.854496861798	-0.0305234537631085	0.110252554874734	-0.276850307893439	0.781895050189476	0.86389273919648	ENSG00000197852	FAM212B	protein_coding	chr1	111680630	111755824	chr1:111680630	INKA2	protein_coding	chr1	111680630	111755824	chr1:111680630	ENSG00000197852
CDK10	1659.83416411361	-0.0535625059023556	0.193989323045269	-0.276110587229877	0.782463129216211	0.86436804558506	ENSG00000185324	CDK10	protein_coding	chr16	89680737	89696364	chr16:89680737	CDK10	protein_coding	chr16	89680737	89696354	chr16:89680737	ENSG00000185324
TRIM7	63.7441544046123	-0.0724054800364832	0.262197223122378	-0.276148920168726	0.78243368803618	0.86436804558506	ENSG00000146054	TRIM7	protein_coding	chr5	181193924	181205293	chr5:181193924	TRIM7	protein_coding	chr5	181193924	181205293	chr5:181193924	ENSG00000146054
TRIM73	349.62221149427	0.0296939003798228	0.107659175291988	0.275813931318799	0.782690982966787	0.864568964797263	ENSG00000178809	TRIM73	protein_coding	chr7	75395063	75410996	chr7:75395063	TRIM73	protein_coding	chr7	75395063	75410996	chr7:75395063	ENSG00000178809
LRRC46	90.1150572674568	-0.0581195345810581	0.211152919972587	-0.275248547775724	0.783125291088997	0.864794728374614	ENSG00000141294	LRRC46	protein_coding	chr17	47831627	47837713	chr17:47831627	LRRC46	protein_coding	chr17	47831634	47837719	chr17:47831634	ENSG00000141294
SMYD5	817.777604171065	0.0257684196130802	0.0936540101857143	0.275144860983335	0.783204947042339	0.864831908524352	ENSG00000135632	SMYD5	protein_coding	chr2	73214222	73227237	chr2:73214222	SMYD5	protein_coding	chr2	73214222	73227221	chr2:73214222	ENSG00000135632
RPRML	36.3989127598394	0.0910056491861132	0.331001390208975	0.27494038356956	0.783362040664483	0.864954587643041	ENSG00000179673	RPRML	protein_coding	chr17	46978156	46979248	chr17:46978156	RPRML	protein_coding	chr17	46978156	46979253	chr17:46978156	ENSG00000179673
SYCP3	180.732168537428	-0.0440072614301778	0.160344158035266	-0.274455034529532	0.783734954550671	0.865112376315075	ENSG00000139351	SYCP3	protein_coding	chr12	101728648	101739472	chr12:101728648	SYCP3	protein_coding	chr12	101728648	101739472	chr12:101728648	ENSG00000139351
FAM86B1	298.239782011402	-0.0346663354981653	0.126423949687485	-0.274207027891939	0.783925527564903	0.865221167403343	ENSG00000186523	FAM86B1	protein_coding	chr8	12182096	12194133	chr8:12182096	FAM86B1	protein_coding	chr8	12182096	12194133	chr8:12182096	ENSG00000186523
RP11-119B16.2	32.2548923087222	0.102202131435215	0.372943975481242	0.274041513348848	0.784052719297443	0.865310765205852	ENSG00000229539	RP11-119B16.2	antisense	chr20	3888239	3888868	chr20:3888239	PANK2-AS1	lncRNA	chr20	3887289	3889173	chr20:3887289	ENSG00000229539
SNAI3-AS1	103.174750614249	0.0567596942115655	0.207626223692027	0.273374399448489	0.784565429820825	0.865673402558697	ENSG00000260630	SNAI3-AS1	antisense	chr16	88663298	88687186	chr16:88663298	SNAI3-AS1	lncRNA	chr16	88663298	88687282	chr16:88663298	ENSG00000260630
DPY19L3	1111.76474086585	0.0182199047213826	0.0668650140160652	0.27248786214275	0.785246922918295	0.866222057273666	ENSG00000178904	DPY19L3	protein_coding	chr19	32405543	32485895	chr19:32405543	DPY19L3	protein_coding	chr19	32405543	32485895	chr19:32405543	ENSG00000178904
SUPT7L	1460.65234389611	0.0169343355011572	0.062195173211964	0.272277326786183	0.785408788477699	0.866298983936165	ENSG00000119760	SUPT7L	protein_coding	chr2	27650812	27663840	chr2:27650812	SUPT7L	protein_coding	chr2	27650809	27663840	chr2:27650809	ENSG00000119760
GOLGA6L9	169.03377334303	0.0434783143985199	0.159961678817659	0.271804564192408	0.785772295584313	0.866547457383368	ENSG00000197978	GOLGA6L9	protein_coding	chr15	82430018	82439153	chr15:82430018	GOLGA6L9	protein_coding	chr15	82429816	82439153	chr15:82429816	ENSG00000197978
CCZ1	2856.00069188331	0.0124096155881546	0.0457163998320968	0.271447787527705	0.786046652055258	0.866633606368444	ENSG00000122674	CCZ1	protein_coding	chr7	5898725	5926550	chr7:5898725	CCZ1	protein_coding	chr7	5898725	5926550	chr7:5898725	ENSG00000122674
RP11-360L9.4	17.2951911107478	0.129409619254845	0.476870393254673	0.271372727444066	0.786104375637316	0.866633606368444	ENSG00000253133	RP11-360L9.4	antisense	chr8	41534155	41578368	chr8:41534155	GPAT4-AS1	lncRNA	chr8	41509593	41578421	chr8:41509593	ENSG00000253133
TTC32	132.758743230473	-0.0479138167884175	0.176568290621333	-0.271361390087721	0.786113094525707	0.866633606368444	ENSG00000183891	TTC32	protein_coding	chr2	19896643	19901986	chr2:19896643	TTC32	protein_coding	chr2	19896631	19901983	chr2:19896631	ENSG00000183891
ASAP3	394.486740920845	0.029851847887634	0.110148312911664	0.271015026000212	0.786379475526686	0.866861220208373	ENSG00000088280	ASAP3	protein_coding	chr1	23428563	23484568	chr1:23428563	ASAP3	protein_coding	chr1	23428563	23484568	chr1:23428563	ENSG00000088280
CTD-2007H13.3	20.1969938205909	0.124014302294884	0.457845088197258	0.270865201990447	0.786494709626621	0.866937430938294	ENSG00000248489	CTD-2007H13.3	lincRNA	chr5	98929171	98995013	chr5:98929171	CHD1-DT	lncRNA	chr5	98929163	98995013	chr5:98929163	ENSG00000248489
TYW1	1723.41842610193	-0.013990152288892	0.0516663893002705	-0.270778594718226	0.786561323987535	0.866960043307325	ENSG00000198874	TYW1	protein_coding	chr7	66995173	67239519	chr7:66995173	TYW1	protein_coding	chr7	66995173	67239514	chr7:66995173	ENSG00000198874
LINC01562	206.982278886966	-0.0377704892125479	0.139651222744577	-0.270463003976918	0.786804075196327	0.867125963322909	ENSG00000203356	LINC01562	lincRNA	chr1	51195095	51235096	chr1:51195095	LINC01562	lncRNA	chr1	51195095	51235096	chr1:51195095	ENSG00000203356
STYX	4228.63056442481	-0.0113822589460864	0.0421051080795266	-0.270329645623708	0.786906660168335	0.867169758754842	ENSG00000198252	STYX	protein_coding	chr14	52730180	52774998	chr14:52730180	STYX	protein_coding	chr14	52730166	52774989	chr14:52730166	ENSG00000198252
ZNF512	1058.97060655709	0.0175872256141606	0.0650676338577383	0.270291457848501	0.786936036526116	0.867169758754842	ENSG00000243943	ZNF512	protein_coding	chr2	27582969	27623215	chr2:27582969	ZNF512	protein_coding	chr2	27582969	27623217	chr2:27582969	ENSG00000243943
ZNF471	487.308817342518	-0.0253189899535818	0.0937145234442035	-0.270171463536881	0.787028345417121	0.867177311226859	ENSG00000196263	ZNF471	protein_coding	chr19	56507843	56530221	chr19:56507843	ZNF471	protein_coding	chr19	56507850	56530221	chr19:56507850	ENSG00000196263
WDR77	3364.1229325442	-0.0131273951979387	0.0487305391428663	-0.269387440172832	0.787631550334175	0.867783639087498	ENSG00000116455	WDR77	protein_coding	chr1	111439890	111449376	chr1:111439890	WDR77	protein_coding	chr1	111439890	111449256	chr1:111439890	ENSG00000116455
