Row.names	SRR5931679	SRR5931680	SRR5931681	median_TPM	gene_id.84	gene_type.84	chr	start	stop	loc.84	gene_name.107	gene_type.107	chr.107	start.107	stop.107	loc.107	gene_id.107
TET3	7.6410025	8.5722747	9.16271	8.5722747	ENSG00000187605	protein_coding	chr2	73986404	74108176	chr2:73986404	TET3	protein_coding	chr2	73984910	74108176	chr2:73984910	ENSG00000187605
TEX10	13.71516	14.54519	14.749806	14.54519	ENSG00000136891	protein_coding	chr9	100302077	100352939	chr9:100302077	TEX10	protein_coding	chr9	100302077	100352942	chr9:100302077	ENSG00000136891
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TEX15	1.0926	1.23366	1.38689	1.23366	ENSG00000133863	protein_coding	chr8	30831544	30890606	chr8:30831544	TEX15	protein_coding	chr8	30831544	30913008	chr8:30831544	ENSG00000133863
TEX19	1.37638	1.47761	1.51179	1.47761	ENSG00000182459	protein_coding	chr17	82359247	82363776	chr17:82359247	TEX19	protein_coding	chr17	82359247	82363775	chr17:82359247	ENSG00000182459
TEX2	28.7118189	31.3803	32.7239	31.3803	ENSG00000136478	protein_coding	chr17	64147227	64263301	chr17:64147227	TEX2	protein_coding	chr17	64147227	64263260	chr17:64147227	ENSG00000136478
TEX261	27.4357	27.6045	28.2764	27.6045	ENSG00000144043	protein_coding	chr2	70985938	70994945	chr2:70985938	TEX261	protein_coding	chr2	70985942	70994873	chr2:70985942	ENSG00000144043
TEX264	42.802608	42.22774	41.042175	42.22774	ENSG00000164081	protein_coding	chr3	51662693	51704323	chr3:51662693	TEX264	protein_coding	chr3	51662693	51704323	chr3:51662693	ENSG00000164081
TEX30	42.2984200234832	43.59227462	41.58404	42.2984200234832	ENSG00000151287	protein_coding	chr13	102765990	102773811	chr13:102765990	TEX30	protein_coding	chr13	102765888	102773811	chr13:102765888	ENSG00000151287
TEX35	3.9170468	4.03798308	4.0997272	4.03798308	ENSG00000240021	protein_coding	chr1	178513077	178548602	chr1:178513077	TEX35	protein_coding	chr1	178513109	178548602	chr1:178513109	ENSG00000240021
TEX40	1.12782	1.18544	1.28716	1.18544	ENSG00000219435	protein_coding	chr11	64300446	64304770	chr11:64300446	CATSPERZ	protein_coding	chr11	64300358	64304770	chr11:64300358	ENSG00000219435
TEX9	7.123983	7.530758	7.705107	7.530758	ENSG00000151575	protein_coding	chr15	56244009	56445997	chr15:56244009	TEX9	protein_coding	chr15	56243971	56445997	chr15:56243971	ENSG00000151575
TFAM	72.8808	79.5896	77.5861	77.5861	ENSG00000108064	protein_coding	chr10	58385022	58399221	chr10:58385022	TFAM	protein_coding	chr10	58385345	58399220	chr10:58385345	ENSG00000108064
TFAP2A	3.07452	3.29993	3.67987	3.29993	ENSG00000137203	protein_coding	chr6	10393186	10419659	chr6:10393186	TFAP2A	protein_coding	chr6	10393186	10419659	chr6:10393186	ENSG00000137203
TFAP2C	13.1006	14.2074	14.0016	14.0016	ENSG00000087510	protein_coding	chr20	56629302	56639283	chr20:56629302	TFAP2C	protein_coding	chr20	56629306	56639283	chr20:56629306	ENSG00000087510
TFAP4	12.0142	13.9064	13.9903	13.9064	ENSG00000090447	protein_coding	chr16	4257186	4273075	chr16:4257186	TFAP4	protein_coding	chr16	4257186	4273075	chr16:4257186	ENSG00000090447
TFB1M	8.58098	8.36821	8.30036	8.36821	ENSG00000029639	protein_coding	chr6	155257509	155314493	chr6:155257509	TFB1M	protein_coding	chr6	155256134	155314493	chr6:155256134	ENSG00000029639
TFB2M	37.3354	39.6164	36.2033	37.3354	ENSG00000162851	protein_coding	chr1	246540560	246566324	chr1:246540560	TFB2M	protein_coding	chr1	246540561	246566261	chr1:246540561	ENSG00000162851
TFDP1	54.0962	55.3565	58.0221	55.3565	ENSG00000198176	protein_coding	chr13	113584721	113641470	chr13:113584721	TFDP1	protein_coding	chr13	113584721	113641473	chr13:113584721	ENSG00000198176
TFDP2	28.508816	32.123141	30.387893	30.387893	ENSG00000114126	protein_coding	chr3	141944428	142149544	chr3:141944428	TFDP2	protein_coding	chr3	141944428	142149544	chr3:141944428	ENSG00000114126
TFE3	14.0339	15.2499	15.3673	15.2499	ENSG00000068323	protein_coding	chrX	49028726	49043486	chrX:49028726	TFE3	protein_coding	chrX	49028726	49043410	chrX:49028726	ENSG00000068323
TFEB	5.003344	4.6980644	4.92861	4.92861	ENSG00000112561	protein_coding	chr6	41683978	41736259	chr6:41683978	TFEB	protein_coding	chr6	41683978	41736259	chr6:41683978	ENSG00000112561
TFG	101.751419	110.273594	113.5685654	110.273594	ENSG00000114354	protein_coding	chr3	100709331	100748966	chr3:100709331	TFG	protein_coding	chr3	100709295	100748964	chr3:100709295	ENSG00000114354
TFIP11	14.182666	14.5162595	15.420811	14.5162595	ENSG00000100109	protein_coding	chr22	26491225	26512505	chr22:26491225	TFIP11	protein_coding	chr22	26491225	26512505	chr22:26491225	ENSG00000100109
TFPI	14.1393	16.358	15.3310700003698	15.3310700003698	ENSG00000003436	protein_coding	chr2	187464230	187565760	chr2:187464230	TFPI	protein_coding	chr2	187464230	187565760	chr2:187464230	ENSG00000003436
TFPT	14.52228	16.138858	17.48406	16.138858	ENSG00000105619	protein_coding	chr19	54107013	54115675	chr19:54107013	TFPT	protein_coding	chr19	54107020	54115657	chr19:54107020	ENSG00000105619
TFR2	5.265512	5.64474	6.163968	5.64474	ENSG00000106327	protein_coding	chr7	100620416	100642779	chr7:100620416	TFR2	protein_coding	chr7	100620416	100642779	chr7:100620416	ENSG00000106327
TFRC	249.34148	266.38936	277.1995	266.38936	ENSG00000072274	protein_coding	chr3	196027183	196082189	chr3:196027183	TFRC	protein_coding	chr3	196012511	196082153	chr3:196012511	ENSG00000072274
TGDS	11.8939	13.4308	14.0049	13.4308	ENSG00000088451	protein_coding	chr13	94574051	94596257	chr13:94574051	TGDS	protein_coding	chr13	94574054	94596242	chr13:94574054	ENSG00000088451
TGFB2	2.769951	3.277187	3.070664	3.070664	ENSG00000092969	protein_coding	chr1	218346235	218444619	chr1:218346235	TGFB2	protein_coding	chr1	218345336	218444619	chr1:218345336	ENSG00000092969
TGFB2-AS1	1.77431	2.17892	0.985572	1.77431	ENSG00000232480	antisense	chr1	218344196	218345678	chr1:218344196	TGFB2-AS1	lncRNA	chr1	218344190	218346036	chr1:218344190	ENSG00000232480
TGFBR1	10.22659	11.59376	12.19501	11.59376	ENSG00000106799	protein_coding	chr9	99104038	99154192	chr9:99104038	TGFBR1	protein_coding	chr9	99104038	99154192	chr9:99104038	ENSG00000106799
TGFBR3	4.180303	4.283414	4.368556	4.283414	ENSG00000069702	protein_coding	chr1	91680343	91906335	chr1:91680343	TGFBR3	protein_coding	chr1	91680343	91906335	chr1:91680343	ENSG00000069702
TGFBR3L	9.37304	8.96305	8.47369	8.96305	ENSG00000260001	protein_coding	chr19	7916145	7919097	chr19:7916145	TGFBR3L	protein_coding	chr19	7914830	7919097	chr19:7914830	ENSG00000260001
TGFBRAP1	7.88167	8.807135	10.05241	8.807135	ENSG00000135966	protein_coding	chr2	105264391	105330034	chr2:105264391	TGFBRAP1	protein_coding	chr2	105264391	105329735	chr2:105264391	ENSG00000135966
TGIF1	22.070717	23.026312	20.760252	22.070717	ENSG00000177426	protein_coding	chr18	3411608	3459978	chr18:3411608	TGIF1	protein_coding	chr18	3411608	3459978	chr18:3411608	ENSG00000177426
TGIF2	6.200463	6.362887	7.308639	6.362887	ENSG00000118707	protein_coding	chr20	36573488	36593950	chr20:36573488	TGIF2	protein_coding	chr20	36573488	36593950	chr20:36573488	ENSG00000118707
TGIF2-C20orf24	0.650076	1.00091	2.50447	1.00091	ENSG00000259399	protein_coding	chr20	36574553	36612384	chr20:36574553	TGIF2-RAB5IF	protein_coding	chr20	36574553	36612384	chr20:36574553	ENSG00000259399
TGM2	1.18578	1.46336	1.67718	1.46336	ENSG00000198959	protein_coding	chr20	38127387	38166578	chr20:38127387	TGM2	protein_coding	chr20	38127385	38166578	chr20:38127385	ENSG00000198959
TGOLN2	21.555956	24.5757829	24.91912	24.5757829	ENSG00000152291	protein_coding	chr2	85318020	85328425	chr2:85318020	TGOLN2	protein_coding	chr2	85318027	85328251	chr2:85318027	ENSG00000152291
TGS1	12.7452	13.7279	13.8918	13.7279	ENSG00000137574	protein_coding	chr8	55773142	55825448	chr8:55773142	TGS1	protein_coding	chr8	55773446	55826445	chr8:55773446	ENSG00000137574
TH2LCRR	3.232798	3.98594	1.652458	3.232798	ENSG00000223442	antisense	chr5	132630589	132664272	chr5:132630589	TH2LCRR	lncRNA	chr5	132630589	132664272	chr5:132630589	ENSG00000223442
THADA	6.939824	6.811527	7.247617	6.939824	ENSG00000115970	protein_coding	chr2	43230836	43596046	chr2:43230836	THADA	protein_coding	chr2	43230851	43596038	chr2:43230851	ENSG00000115970
THAP1	12.679694	13.613356	11.799094	12.679694	ENSG00000131931	protein_coding	chr8	42836674	42843325	chr8:42836674	THAP1	protein_coding	chr8	42836674	42843325	chr8:42836674	ENSG00000131931
THAP10	4.99857	4.8737	4.80482	4.8737	ENSG00000129028	protein_coding	chr15	70881342	70892785	chr15:70881342	THAP10	protein_coding	chr15	70881342	70892433	chr15:70881342	ENSG00000129028
THAP11	19.0063	20.9082	21.2025	20.9082	ENSG00000168286	protein_coding	chr16	67842082	67844195	chr16:67842082	THAP11	protein_coding	chr16	67842320	67844195	chr16:67842320	ENSG00000168286
THAP2	3.931307	4.047171	3.78574	3.931307	ENSG00000173451	protein_coding	chr12	71663009	71680639	chr12:71663009	THAP2	protein_coding	chr12	71664301	71680644	chr12:71664301	ENSG00000173451
THAP3	10.239468	10.168215	10.521953	10.239468	ENSG00000041988	protein_coding	chr1	6624866	6635586	chr1:6624866	THAP3	protein_coding	chr1	6624868	6635586	chr1:6624868	ENSG00000041988
THAP4	36.77658	39.708252	40.782752	39.708252	ENSG00000176946	protein_coding	chr2	241584405	241637449	chr2:241584405	THAP4	protein_coding	chr2	241584405	241637158	chr2:241584405	ENSG00000176946
THAP5	48.44701	57.50964	56.95293	56.95293	ENSG00000177683	protein_coding	chr7	108554543	108569750	chr7:108554543	THAP5	protein_coding	chr7	108554543	108569750	chr7:108554543	ENSG00000177683
THAP6	17.228396	18.195892	18.605148	18.195892	ENSG00000174796	protein_coding	chr4	75513946	75550473	chr4:75513946	THAP6	protein_coding	chr4	75513946	75550473	chr4:75513946	ENSG00000174796
THAP7	33.61848	35.5137	39.83587	35.5137	ENSG00000184436	protein_coding	chr22	20999104	21002196	chr22:20999104	THAP7	protein_coding	chr22	20999104	21002196	chr22:20999104	ENSG00000184436
THAP7-AS1	1.89458	1.79429	2.74516	1.89458	ENSG00000230513	antisense	chr22	21001886	21010342	chr22:21001886	THAP7-AS1	lncRNA	chr22	21001886	21010342	chr22:21001886	ENSG00000230513
THAP8	3.06379	3.2884	2.45416	3.06379	ENSG00000161277	protein_coding	chr19	36034985	36054762	chr19:36034985	THAP8	protein_coding	chr19	36034984	36054739	chr19:36034984	ENSG00000161277
THAP9	3.51432	3.69603	3.58574	3.58574	ENSG00000168152	protein_coding	chr4	82900684	82919969	chr4:82900684	THAP9	protein_coding	chr4	82900684	82919969	chr4:82900684	ENSG00000168152
THAP9-AS1	40.4566	45.7625	45.5379	45.5379	ENSG00000251022	antisense	chr4	82893009	82900960	chr4:82893009	THAP9-AS1	lncRNA	chr4	82893009	82900960	chr4:82893009	ENSG00000251022
THBS1	57.5701	64.7585	68.0631	64.7585	ENSG00000137801	protein_coding	chr15	39581079	39599466	chr15:39581079	THBS1	protein_coding	chr15	39581079	39599466	chr15:39581079	ENSG00000137801
THBS3	4.478801	4.689536	4.271068	4.478801	ENSG00000169231	protein_coding	chr1	155195588	155209051	chr1:155195588	THBS3	protein_coding	chr1	155195588	155209051	chr1:155195588	ENSG00000169231
THEM4	12.68599	13.70567	13.46164	13.46164	ENSG00000159445	protein_coding	chr1	151873584	151909808	chr1:151873584	THEM4	protein_coding	chr1	151870866	151909637	chr1:151870866	ENSG00000159445
THEM5	1.14736	1.35331	1.14142	1.14736	ENSG00000196407	protein_coding	chr1	151847263	151853697	chr1:151847263	THEM5	protein_coding	chr1	151847101	151853712	chr1:151847101	ENSG00000196407
THEM6	29.944	28.7145	32.0214	29.944	ENSG00000130193	protein_coding	chr8	142727203	142736927	chr8:142727203	THEM6	protein_coding	chr8	142727223	142736927	chr8:142727223	ENSG00000130193
THG1L	2.90719	3.50043	3.53124	3.50043	ENSG00000113272	protein_coding	chr5	157731197	157741448	chr5:157731197	THG1L	protein_coding	chr5	157731420	157741449	chr5:157731420	ENSG00000113272
THNSL1	9.57427	10.42399	10.29348	10.29348	ENSG00000185875	protein_coding	chr10	25016658	25026664	chr10:25016658	THNSL1	protein_coding	chr10	25016612	25026664	chr10:25016612	ENSG00000185875
THNSL2	10.7215	12.52157	11.28483	11.28483	ENSG00000144115	protein_coding	chr2	88170295	88186636	chr2:88170295	THNSL2	protein_coding	chr2	88170295	88186636	chr2:88170295	ENSG00000144115
THOC1	42.46349	44.04333	46.17659	44.04333	ENSG00000079134	protein_coding	chr18	214520	268050	chr18:214520	THOC1	protein_coding	chr18	214520	268050	chr18:214520	ENSG00000079134
THOC2	71.81499	81.48039	81.68293	81.48039	ENSG00000125676	protein_coding	chrX	123600561	123733056	chrX:123600561	THOC2	protein_coding	chrX	123600561	123733056	chrX:123600561	ENSG00000125676
THOC3	82.383262	84.795273161	91.219506	84.795273161	ENSG00000051596	protein_coding	chr5	175917873	176034680	chr5:175917873	THOC3	protein_coding	chr5	175917873	176034680	chr5:175917873	ENSG00000051596
THOC5	24.1356	26.25943	27.54522	26.25943	ENSG00000100296	protein_coding	chr22	29505879	29555216	chr22:29505879	THOC5	protein_coding	chr22	29505879	29555216	chr22:29505879	ENSG00000100296
THOC6	16.206013	16.8059381	17.386578	16.8059381	ENSG00000131652	protein_coding	chr16	3024027	3027755	chr16:3024027	THOC6	protein_coding	chr16	3024027	3027755	chr16:3024027	ENSG00000131652
THOC7	77.2741	84.5987	84.0502	84.0502	ENSG00000163634	protein_coding	chr3	63833870	63863903	chr3:63833870	THOC7	protein_coding	chr3	63833870	63863868	chr3:63833870	ENSG00000163634
THOP1	44.91212	46.15835	46.77227	46.15835	ENSG00000172009	protein_coding	chr19	2785460	2815807	chr19:2785460	THOP1	protein_coding	chr19	2785503	2815807	chr19:2785503	ENSG00000172009
THRA	9.93082	10.0449756	10.97522	10.0449756	ENSG00000126351	protein_coding	chr17	40058290	40093867	chr17:40058290	THRA	protein_coding	chr17	40058290	40093867	chr17:40058290	ENSG00000126351
THRAP3	93.8304	105.6977	105.4553	105.4553	ENSG00000054118	protein_coding	chr1	36224416	36305357	chr1:36224416	THRAP3	protein_coding	chr1	36224432	36305357	chr1:36224432	ENSG00000054118
THRB	12.506866	13.5918232	13.64537	13.5918232	ENSG00000151090	protein_coding	chr3	24117160	24495282	chr3:24117160	THRB	protein_coding	chr3	24117153	24495756	chr3:24117153	ENSG00000151090
THRB-IT1	0.924562	1.16702	1.03909	1.03909	ENSG00000224822	sense_intronic	chr3	24455136	24459434	chr3:24455136	THRB-IT1	lncRNA	chr3	24455136	24459434	chr3:24455136	ENSG00000224822
THTPA	12.08803	12.39232	13.83929	12.39232	ENSG00000259431	protein_coding	chr14	23555988	23560271	chr14:23555988	THTPA	protein_coding	chr14	23555988	23560271	chr14:23555988	ENSG00000259431
THUMPD1	51.313	57.1155	58.0525	57.1155	ENSG00000066654	protein_coding	chr16	20733664	20742084	chr16:20733664	THUMPD1	protein_coding	chr16	20702816	20742084	chr16:20702816	ENSG00000066654
THUMPD2	6.5661	7.27437	7.83156	7.27437	ENSG00000138050	protein_coding	chr2	39736060	39779267	chr2:39736060	THUMPD2	protein_coding	chr2	39736060	39779267	chr2:39736060	ENSG00000138050
THUMPD3	32.17527	36.3548	36.57674	36.3548	ENSG00000134077	protein_coding	chr3	9362842	9386791	chr3:9362842	THUMPD3	protein_coding	chr3	9362971	9386791	chr3:9362971	ENSG00000134077
THUMPD3-AS1	23.12029	25.99382	26.21665	25.99382	ENSG00000206573	antisense	chr3	9349689	9398579	chr3:9349689	THUMPD3-AS1	lncRNA	chr3	9349689	9398579	chr3:9349689	ENSG00000206573
THYN1	34.51737	34.65784	38.84256	34.65784	ENSG00000151500	protein_coding	chr11	134248279	134253370	chr11:134248279	THYN1	protein_coding	chr11	134248279	134253370	chr11:134248279	ENSG00000151500
TIA1	25.52101	26.45049	26.9212	26.45049	ENSG00000116001	protein_coding	chr2	70209444	70248660	chr2:70209444	TIA1	protein_coding	chr2	70209444	70248660	chr2:70209444	ENSG00000116001
TIAL1	95.89488	102.22464	102.0162	102.0162	ENSG00000151923	protein_coding	chr10	119571802	119597029	chr10:119571802	TIAL1	protein_coding	chr10	119571802	119597029	chr10:119571802	ENSG00000151923
TICAM1	7.43663	8.55769	9.95934	8.55769	ENSG00000127666	protein_coding	chr19	4815932	4831704	chr19:4815932	TICAM1	protein_coding	chr19	4815932	4831712	chr19:4815932	ENSG00000127666
TICRR	9.248133	10.05409	10.42745	10.05409	ENSG00000140534	protein_coding	chr15	89575482	89631056	chr15:89575482	TICRR	protein_coding	chr15	89575469	89631056	chr15:89575469	ENSG00000140534
TIFA	18.08534	18.06281	19.69697	18.08534	ENSG00000145365	protein_coding	chr4	112274542	112285903	chr4:112274542	TIFA	protein_coding	chr4	112274537	112285904	chr4:112274537	ENSG00000145365
TIGAR	11.9667	12.2917	12.5703	12.2917	ENSG00000078237	protein_coding	chr12	4307763	4354593	chr12:4307763	TIGAR	protein_coding	chr12	4307763	4360028	chr12:4307763	ENSG00000078237
TIGD1	13.715	15.3145	16.6046	15.3145	ENSG00000221944	protein_coding	chr2	232547968	232550592	chr2:232547968	TIGD1	protein_coding	chr2	232543883	232550557	chr2:232543883	ENSG00000221944
TIGD2	10.05694	11.61006	10.27056	10.27056	ENSG00000180346	protein_coding	chr4	89111500	89114899	chr4:89111500	TIGD2	protein_coding	chr4	89111533	89114901	chr4:89111533	ENSG00000180346
TIGD5	3.19006	3.22708	3.63113	3.22708	ENSG00000179886	protein_coding	chr8	143597835	143603224	chr8:143597835	TIGD5	protein_coding	chr8	143597831	143603224	chr8:143597831	ENSG00000179886
TIGD6	5.77774	6.63191	6.05332	6.05332	ENSG00000164296	protein_coding	chr5	149993118	150001167	chr5:149993118	TIGD6	protein_coding	chr5	149993118	150000654	chr5:149993118	ENSG00000164296
TIGD7	4.37902	4.83012	5.10522	4.83012	ENSG00000140993	protein_coding	chr16	3298832	3305729	chr16:3298832	TIGD7	protein_coding	chr16	3298808	3305729	chr16:3298808	ENSG00000140993
TIMELESS	34.47846	36.03468	38.0241	36.03468	ENSG00000111602	protein_coding	chr12	56416373	56449403	chr12:56416373	TIMELESS	protein_coding	chr12	56416363	56449426	chr12:56416363	ENSG00000111602
TIMM10	117.310276	119.23757	128.28432	119.23757	ENSG00000134809	protein_coding	chr11	57528463	57530803	chr11:57528463	TIMM10	protein_coding	chr11	57528464	57530803	chr11:57528464	ENSG00000134809
TIMM10B	17.622552	18.843957	19.449849	18.843957	ENSG00000132286	protein_coding	chr11	6481447	6484679	chr11:6481447	TIMM10B	protein_coding	chr11	6481501	6484681	chr11:6481501	ENSG00000132286
TIMM13	114.6856	102.9571	102.7047	102.9571	ENSG00000099800	protein_coding	chr19	2425624	2427894	chr19:2425624	TIMM13	protein_coding	chr19	2425625	2427586	chr19:2425625	ENSG00000099800
TIMM17A	142.663	144.266	144.846	144.266	ENSG00000134375	protein_coding	chr1	201955491	201970661	chr1:201955491	TIMM17A	protein_coding	chr1	201955503	201970664	chr1:201955503	ENSG00000134375
TIMM17B	34.234304	37.400067	40.262224	37.400067	ENSG00000126768	protein_coding	chrX	48893447	48898143	chrX:48893447	TIMM17B	protein_coding	chrX	48893447	48898143	chrX:48893447	ENSG00000126768
TIMM21	31.7432	33.89363	34.66012	33.89363	ENSG00000075336	protein_coding	chr18	74148511	74160530	chr18:74148511	TIMM21	protein_coding	chr18	74148523	74160531	chr18:74148523	ENSG00000075336
TIMM22	11.291	12.3688	12.8726	12.3688	ENSG00000177370	protein_coding	chr17	997117	1003671	chr17:997117	TIMM22	protein_coding	chr17	997129	1003671	chr17:997129	ENSG00000177370
TIMM23	115.552	129.542	130.35	129.542	ENSG00000265354	protein_coding	chr10	45972449	46003734	chr10:45972449	TIMM23	protein_coding	chr10	45972489	46003742	chr10:45972489	ENSG00000265354
TIMM23B	11.84383	14.38951	18.27699	14.38951	ENSG00000204152	protein_coding	chr10	49942033	49974850	chr10:49942033	TIMM23B	protein_coding	chr10	49942049	49974850	chr10:49942049	ENSG00000204152
TIMM44	42.1866	43.2629	46.3747	43.2629	ENSG00000104980	protein_coding	chr19	7926718	7943920	chr19:7926718	TIMM44	protein_coding	chr19	7926718	7943667	chr19:7926718	ENSG00000104980
TIMM50	67.25707	70.003642	73.082387	70.003642	ENSG00000105197	protein_coding	chr19	39480412	39493785	chr19:39480412	TIMM50	protein_coding	chr19	39480412	39493785	chr19:39480412	ENSG00000105197
TIMM8A	31.8176	36.4524	35.1526	35.1526	ENSG00000126953	protein_coding	chrX	101345661	101349196	chrX:101345661	TIMM8A	protein_coding	chrX	101345661	101348742	chrX:101345661	ENSG00000126953
