baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	gene_id.84	Gene	gene_type.84	chr	start	stop	loc.84	gene_name.107	gene_type.107	chr.107	start.107	stop.107	loc.107	gene_id.107
COL18A1	916.317465552961	-0.0376928845903012	0.21498952787339	-0.175324281899437	0.860824833067637	0.959978175161935	ENSG00000182871	COL18A1	protein_coding	chr21	45405137	45513720	chr21:45405137	COL18A1	protein_coding	chr21	45405165	45513720	chr21:45405165	ENSG00000182871
TRIM23	913.828608750462	-0.0135189690809833	0.0771274116912871	-0.175280990046636	0.860858848271615	0.959978175161935	ENSG00000113595	TRIM23	protein_coding	chr5	65589680	65625975	chr5:65589680	TRIM23	protein_coding	chr5	65589690	65625975	chr5:65589690	ENSG00000113595
DOPEY2	1568.92130548604	0.0075508078222934	0.0432152252056911	0.174725638622821	0.861295220958347	0.960102994714028	ENSG00000142197	DOPEY2	protein_coding	chr21	36156782	36294274	chr21:36156782	DOP1B	protein_coding	chr21	36156782	36294274	chr21:36156782	ENSG00000142197
ID4	1003.79261518804	-0.0122781485997447	0.070230042551824	-0.174827583091444	0.861215113941217	0.960102994714028	ENSG00000172201	ID4	protein_coding	chr6	19837386	19840684	chr6:19837386	ID4	protein_coding	chr6	19837370	19842197	chr6:19837370	ENSG00000172201
PRPF18	800.917743274458	-0.0110040904717204	0.0629082568623167	-0.174922832400274	0.861140269208632	0.960102994714028	ENSG00000165630	PRPF18	protein_coding	chr10	13586927	13630868	chr10:13586927	PRPF18	protein_coding	chr10	13586939	13668445	chr10:13586939	ENSG00000165630
PSG6	431.771523739044	-0.013767705866751	0.0787432807280032	-0.174842929319998	0.86120305514089	0.960102994714028	ENSG00000170848	PSG6	protein_coding	chr19	42902079	42919563	chr19:42902079	PSG6	protein_coding	chr19	42902086	42919563	chr19:42902086	ENSG00000170848
SPIDR	640.842365705852	-0.0126535792276979	0.0724204633395278	-0.17472380932409	0.861296658417343	0.960102994714028	ENSG00000164808	SPIDR	protein_coding	chr8	47260575	47736306	chr8:47260575	SPIDR	protein_coding	chr8	47260878	47736306	chr8:47260878	ENSG00000164808
AARS	5138.81731434352	-0.00902273705890867	0.0517621979468097	-0.174311320168057	0.861620803229586	0.960140977359102	ENSG00000090861	AARS	protein_coding	chr16	70252295	70289543	chr16:70252295	AARS1	protein_coding	chr16	70251983	70289707	chr16:70251983	ENSG00000090861
ATG101	1640.18966846149	-0.0132871320858193	0.0762463818626803	-0.174265739058273	0.86165662349381	0.960140977359102	ENSG00000123395	ATG101	protein_coding	chr12	52069246	52077494	chr12:52069246	ATG101	protein_coding	chr12	52069246	52077495	chr12:52069246	ENSG00000123395
SP2	704.460448933771	-0.0148800401321834	0.085274130556893	-0.174496532946246	0.861475255277821	0.960140977359102	ENSG00000167182	SP2	protein_coding	chr17	47896150	47928957	chr17:47896150	SP2	protein_coding	chr17	47896150	47928957	chr17:47896150	ENSG00000167182
UBA2	2719.77362926442	0.00855684209504827	0.0490771393206076	0.174354948424128	0.86158651789698	0.960140977359102	ENSG00000126261	UBA2	protein_coding	chr19	34428352	34471251	chr19:34428352	UBA2	protein_coding	chr19	34428352	34471251	chr19:34428352	ENSG00000126261
TSPYL4	1452.55258616905	0.00862291686548296	0.049558050355422	0.173996289273707	0.861868378480727	0.960304294939837	ENSG00000187189	TSPYL4	protein_coding	chr6	116249961	116254140	chr6:116249961	TSPYL4	protein_coding	chr6	116249964	116254075	chr6:116249964	ENSG00000187189
PRSS53	45.2313420063843	0.0370921527499034	0.214341896864971	0.173051341302957	0.8626110718172	0.960988259544664	ENSG00000151006	PRSS53	protein_coding	chr16	31083425	31089628	chr16:31083425	PRSS53	protein_coding	chr16	31083437	31089628	chr16:31083437	ENSG00000151006
SLC9A3R1	539.708793239013	0.0122431123602664	0.0709414937304018	0.172580414035173	0.862981248212415	0.961005053884551	ENSG00000109062	SLC9A3R1	protein_coding	chr17	74748652	74769353	chr17:74748652	SLC9A3R1	protein_coding	chr17	74748628	74769353	chr17:74748628	ENSG00000109062
TFE3	4541.38399085313	0.00537013935189204	0.0310737665846824	0.172819067082109	0.862793649184361	0.961005053884551	ENSG00000068323	TFE3	protein_coding	chrX	49028726	49043486	chrX:49028726	TFE3	protein_coding	chrX	49028726	49043410	chrX:49028726	ENSG00000068323
TOX4	2959.48584400338	0.00554611667788478	0.0321296196963748	0.172616941323789	0.862952534548327	0.961005053884551	ENSG00000092203	TOX4	protein_coding	chr14	21476597	21499175	chr14:21476597	TOX4	protein_coding	chr14	21476597	21499175	chr14:21476597	ENSG00000092203
TTC7A	1040.60371557477	0.0117558336290087	0.0679833679973296	0.172922201051741	0.862712580614505	0.961005053884551	ENSG00000068724	TTC7A	protein_coding	chr2	46916157	47076137	chr2:46916157	TTC7A	protein_coding	chr2	46915869	47076137	chr2:46915869	ENSG00000068724
RP11-452C8.1	18.7899440159652	-0.0512460230118453	0.297957965365746	-0.171990780474489	0.86344477711029	0.961333611337895	ENSG00000248408	RP11-452C8.1	lincRNA	chr4	79663761	79696837	chr4:79663761	LINC02469	lncRNA	chr4	79663761	79696837	chr4:79663761	ENSG00000248408
ASB13	228.258373561226	0.0145927429970964	0.08507553291976	0.171526906694311	0.863809475461998	0.961543883059385	ENSG00000196372	ASB13	protein_coding	chr10	5638867	5666595	chr10:5638867	ASB13	protein_coding	chr10	5638867	5666595	chr10:5638867	ENSG00000196372
SYNPO2	2439.25008085825	-0.0160904854818752	0.0939466018519298	-0.171272671546286	0.864009367881485	0.961543883059385	ENSG00000172403	SYNPO2	protein_coding	chr4	118850688	119061247	chr4:118850688	SYNPO2	protein_coding	chr4	118850688	119061247	chr4:118850688	ENSG00000172403
TFCP2	1152.44416841451	0.0104873357491456	0.0612178734566898	0.171311663685363	0.863978709741442	0.961543883059385	ENSG00000135457	TFCP2	protein_coding	chr12	51093663	51173134	chr12:51093663	TFCP2	protein_coding	chr12	51093656	51173135	chr12:51093656	ENSG00000135457
TMEM254	435.153060731104	0.019510511677556	0.114038936643852	0.171086404799512	0.864155825661747	0.961543883059385	ENSG00000133678	TMEM254	protein_coding	chr10	80078646	80092557	chr10:80078646	TMEM254	protein_coding	chr10	80078646	80092557	chr10:80078646	ENSG00000133678
ZNF747	302.530703052928	0.0164104956343255	0.095787609373607	0.171321695380438	0.863970822207483	0.961543883059385	ENSG00000169955	ZNF747	protein_coding	chr16	30530367	30535347	chr16:30530367	ZNF747	protein_coding	chr16	30530367	30535347	chr16:30530367	ENSG00000169955
ANKS3	195.033049464994	-0.0187700690965254	0.110307212662247	-0.170161756820001	0.864882926684797	0.961550339838135	ENSG00000168096	ANKS3	protein_coding	chr16	4696510	4734378	chr16:4696510	ANKS3	protein_coding	chr16	4696510	4734378	chr16:4696510	ENSG00000168096
CHD3	5947.21842737328	0.0281779075743754	0.166533288799802	0.169202852939807	0.865637085826126	0.961550339838135	ENSG00000170004	CHD3	protein_coding	chr17	7884806	7912760	chr17:7884806	CHD3	protein_coding	chr17	7884796	7912760	chr17:7884796	ENSG00000170004
DDT	755.15637052981	0.018158182075201	0.106832891964617	0.169968085121341	0.865035235792284	0.961550339838135	ENSG00000099977	DDT	protein_coding	chr22	23971365	23980469	chr22:23971365	DDT	protein_coding	chr22	23971365	23979828	chr22:23971365	ENSG00000099977
DDX39B	2344.61110311305	-0.0106169229812163	0.0624808159459136	-0.169922924668699	0.865070752018631	0.961550339838135	ENSG00000198563	DDX39B	protein_coding	chr6	31530219	31542448	chr6:31530219	DDX39B	protein_coding	chr6	31530219	31542448	chr6:31530219	ENSG00000198563
GFM1	2103.44002828596	0.00681660616808634	0.0401745068809299	0.169674918183552	0.86526580041292	0.961550339838135	ENSG00000168827	GFM1	protein_coding	chr3	158644278	158692575	chr3:158644278	GFM1	protein_coding	chr3	158644527	158695581	chr3:158644527	ENSG00000168827
GMNN	278.228608415711	-0.021152614560166	0.124005505204102	-0.170578028171819	0.864555575672969	0.961550339838135	ENSG00000112312	GMNN	protein_coding	chr6	24774931	24786099	chr6:24774931	GMNN	protein_coding	chr6	24774931	24786099	chr6:24774931	ENSG00000112312
HADHA	9954.48368069188	0.00781278354239035	0.0457300828550076	0.170845602164371	0.864345170825837	0.961550339838135	ENSG00000084754	HADHA	protein_coding	chr2	26190635	26244726	chr2:26190635	HADHA	protein_coding	chr2	26190635	26244672	chr2:26190635	ENSG00000084754
HMGXB4	1236.63616850599	-0.00953681036871581	0.0559528166642262	-0.170443794205149	0.864661133186736	0.961550339838135	ENSG00000100281	HMGXB4	protein_coding	chr22	35257452	35295807	chr22:35257452	HMGXB4	protein_coding	chr22	35257452	35295807	chr22:35257452	ENSG00000100281
IDH3G	1927.05757263228	-0.0119075369692312	0.070314298511259	-0.169347305190344	0.865523469111966	0.961550339838135	ENSG00000067829	IDH3G	protein_coding	chrX	153785766	153794523	chrX:153785766	IDH3G	protein_coding	chrX	153785766	153794512	chrX:153785766	ENSG00000067829
ING1	337.180001320399	0.0123426533041503	0.0725333477532634	0.170165223121043	0.864880200729637	0.961550339838135	ENSG00000153487	ING1	protein_coding	chr13	110712736	110723339	chr13:110712736	ING1	protein_coding	chr13	110712736	110723339	chr13:110712736	ENSG00000153487
KANTR	16.8957553713035	0.0579863629977036	0.342186894108688	0.169458164517796	0.865436276283873	0.961550339838135	ENSG00000232593	KANTR	lincRNA	chrX	53094145	53167014	chrX:53094145	KANTR	protein_coding	chrX	53094142	53170914	chrX:53094142	ENSG00000232593
LARS	4990.37980556536	-0.00745846408279632	0.0439757633849525	-0.169603970657811	0.865321599661686	0.961550339838135	ENSG00000133706	LARS	protein_coding	chr5	146113038	146182660	chr5:146113038	LARS1	protein_coding	chr5	146110566	146182696	chr5:146110566	ENSG00000133706
PRPS2	459.628327088356	0.0137330049055535	0.0803907844410735	0.170828099278218	0.864358933798186	0.961550339838135	ENSG00000101911	PRPS2	protein_coding	chrX	12791355	12824222	chrX:12791355	PRPS2	protein_coding	chrX	12791355	12824222	chrX:12791355	ENSG00000101911
PTPN23	2387.82250222539	0.0109903972157521	0.0644945603793005	0.170408126687216	0.864689181445562	0.961550339838135	ENSG00000076201	PTPN23	protein_coding	chr3	47381011	47413441	chr3:47381011	PTPN23	protein_coding	chr3	47381011	47413435	chr3:47381011	ENSG00000076201
RARA	774.611429543524	-0.0120587896072799	0.0706902398258574	-0.170586344550341	0.864549036005016	0.961550339838135	ENSG00000131759	RARA	protein_coding	chr17	40309192	40357643	chr17:40309192	RARA	protein_coding	chr17	40309180	40357643	chr17:40309180	ENSG00000131759
RPS4Y1	4913.06425439578	0.0143142449857697	0.0842700916648261	0.16986150961723	0.865119052035384	0.961550339838135	ENSG00000129824	RPS4Y1	protein_coding	chrY	2841486	2932000	chrY:2841486	RPS4Y1	protein_coding	chrY	2841602	2932000	chrY:2841602	ENSG00000129824
SIPA1L2	51.6418722784851	0.0315616371414734	0.186230547774436	0.169476154791217	0.865422126769061	0.961550339838135	ENSG00000116991	SIPA1L2	protein_coding	chr1	232397965	232561558	chr1:232397965	SIPA1L2	protein_coding	chr1	232397965	232630571	chr1:232397965	ENSG00000116991
SLF1	207.872681587464	0.0241636892332976	0.14224294337089	0.169876189712218	0.865107506793107	0.961550339838135	ENSG00000133302	SLF1	protein_coding	chr5	94618347	94739436	chr5:94618347	SLF1	protein_coding	chr5	94618669	94739436	chr5:94618669	ENSG00000133302
SMIM7	1772.01479325545	0.0135249998979867	0.0793810923947401	0.170380622009214	0.864710810718489	0.961550339838135	ENSG00000214046	SMIM7	protein_coding	chr19	16630751	16660442	chr19:16630751	SMIM7	protein_coding	chr19	16630751	16660442	chr19:16630751	ENSG00000214046
WDR83	174.894009194026	-0.015373335708689	0.0905603184202202	-0.169757968797694	0.865200483105731	0.961550339838135	ENSG00000123154	WDR83	protein_coding	chr19	12666800	12675832	chr19:12666800	WDR83	protein_coding	chr19	12666802	12675832	chr19:12666802	ENSG00000123154
YIPF1	836.793746846644	-0.0140279667759354	0.0823039960969973	-0.170440895231904	0.864663412877882	0.961550339838135	ENSG00000058799	YIPF1	protein_coding	chr1	53851719	53889834	chr1:53851719	YIPF1	protein_coding	chr1	53851719	53889798	chr1:53851719	ENSG00000058799
ZC4H2	243.740918996873	-0.0162065290219005	0.095719037510624	-0.16931353932703	0.865550026887866	0.961550339838135	ENSG00000126970	ZC4H2	protein_coding	chrX	64915802	65034713	chrX:64915802	ZC4H2	protein_coding	chrX	64915802	65034713	chrX:64915802	ENSG00000126970
SIAH2	933.39929329746	0.00854664379716345	0.0505666831078542	0.169017291067603	0.865783040760742	0.961611247338195	ENSG00000181788	SIAH2	protein_coding	chr3	150741127	150763477	chr3:150741127	SIAH2	protein_coding	chr3	150741125	150763477	chr3:150741125	ENSG00000181788
URB2	472.345225730074	0.0140091867505715	0.0830324834339976	0.168719351405495	0.866017396772903	0.961726518798464	ENSG00000135763	URB2	protein_coding	chr1	229626234	229660199	chr1:229626234	URB2	protein_coding	chr1	229626247	229660200	chr1:229626247	ENSG00000135763
HNRNPUL2	4285.97790097382	0.0143861687252735	0.0853492310387892	0.168556512462723	0.866145489047747	0.961796261055507	ENSG00000214753	HNRNPUL2	protein_coding	chr11	62712630	62727349	chr11:62712630	HNRNPUL2	protein_coding	chr11	62712630	62727457	chr11:62712630	ENSG00000214753
CERCAM	8285.24464898267	0.0191651643097845	0.113772833159203	0.168451147586056	0.866228372979679	0.961815795761186	ENSG00000167123	CERCAM	protein_coding	chr9	128411751	128437351	chr9:128411751	CERCAM	protein_coding	chr9	128411751	128437351	chr9:128411751	ENSG00000167123
EMD	1717.33036811841	-0.0126249449645319	0.0751136773944903	-0.168077844175127	0.866522039163931	0.961980350077379	ENSG00000102119	EMD	protein_coding	chrX	154379197	154381523	chrX:154379197	EMD	protein_coding	chrX	154379273	154381574	chrX:154379273	ENSG00000102119
USP9Y	1171.78706204731	0.00946805603335445	0.0563278543697971	0.168088348815772	0.866513775237665	0.961980350077379	ENSG00000114374	USP9Y	protein_coding	chrY	12701231	12860839	chrY:12701231	USP9Y	protein_coding	chrY	12537650	12860839	chrY:12537650	ENSG00000114374
LINC01615	64.6790777933709	0.0275656363435658	0.16429897871523	0.167777283578517	0.86675849423052	0.962114337918001	ENSG00000223485	LINC01615	lincRNA	chr6	169158092	169162924	chr6:169158092	LINC01615	lncRNA	chr6	169157162	169163007	chr6:169157162	ENSG00000223485
NCOR1	5413.0223864309	-0.030967847353474	0.185034293152245	-0.167362745715433	0.867084636306495	0.962289285571729	ENSG00000141027	NCOR1	protein_coding	chr17	16029157	16218185	chr17:16029157	NCOR1	protein_coding	chr17	16029157	16218185	chr17:16029157	ENSG00000141027
TNFRSF6B	44.0927592273069	0.0568949320066298	0.340020652223742	0.167327871511732	0.867112074990098	0.962289285571729	ENSG00000243509	TNFRSF6B	protein_coding	chr20	63696668	63698684	chr20:63696668	TNFRSF6B	protein_coding	chr20	63696652	63698684	chr20:63696652	ENSG00000243509
ARCN1	18035.9151102542	0.00669446969863713	0.0400865185693939	0.16700052630034	0.867369634812903	0.962443952158019	ENSG00000095139	ARCN1	protein_coding	chr11	118572390	118603033	chr11:118572390	ARCN1	protein_coding	chr11	118572390	118603033	chr11:118572390	ENSG00000095139
SMAD1	516.954226085989	-0.0147051802508646	0.0880630567890087	-0.16698466743094	0.867382113152526	0.962443952158019	ENSG00000170365	SMAD1	protein_coding	chr4	145481194	145558079	chr4:145481194	SMAD1	protein_coding	chr4	145481194	145559176	chr4:145481194	ENSG00000170365
ABI1	3227.59772467025	-0.0084533621402013	0.0507086739745448	-0.166704460551361	0.867602595641334	0.962498738491209	ENSG00000136754	ABI1	protein_coding	chr10	26746593	26861087	chr10:26746593	ABI1	protein_coding	chr10	26746593	26861087	chr10:26746593	ENSG00000136754
CYP2R1	51.4942159677764	-0.0299006115751921	0.179397060157876	-0.166672806950563	0.867627503117559	0.962498738491209	ENSG00000186104	CYP2R1	protein_coding	chr11	14877440	14892252	chr11:14877440	CYP2R1	protein_coding	chr11	14877440	14892231	chr11:14877440	ENSG00000186104
TM9SF4	3952.24553961889	0.00809983344425482	0.0485586129832239	0.166805288426446	0.867523257426962	0.962498738491209	ENSG00000101337	TM9SF4	protein_coding	chr20	32109506	32167258	chr20:32109506	TM9SF4	protein_coding	chr20	32109714	32167258	chr20:32109714	ENSG00000101337
EIF4EBP3	22.3799875866064	-0.0505282397409132	0.303604117589267	-0.16642804498874	0.867820105000662	0.9626399071359	ENSG00000243056	EIF4EBP3	protein_coding	chr5	140547666	140549578	chr5:140547666	EIF4EBP3	protein_coding	chr5	140547662	140549576	chr5:140547662	ENSG00000243056
WDFY2	1493.1609708888	0.00958363011973062	0.0576177214368116	0.166331293233121	0.867896240605725	0.962651872627282	ENSG00000139668	WDFY2	protein_coding	chr13	51584455	51767707	chr13:51584455	WDFY2	protein_coding	chr13	51584455	51767709	chr13:51584455	ENSG00000139668
CCNY	3268.13640958055	-0.00919274826210289	0.0553406700314535	-0.166111979794934	0.868068826622537	0.962770808987848	ENSG00000108100	CCNY	protein_coding	chr10	35247025	35572669	chr10:35247025	CCNY	protein_coding	chr10	35247025	35572669	chr10:35247025	ENSG00000108100
CHMP4A	682.573192010699	0.0110204138493762	0.0664994927281133	0.165721773163499	0.868375910479266	0.96296639094174	ENSG00000254505	CHMP4A	protein_coding	chr14	24209583	24213869	chr14:24209583	CHMP4A	protein_coding	chr14	24209615	24213830	chr14:24209615	ENSG00000254505
AHCYL2	711.907721102435	0.0158379111947569	0.0958991897114079	0.165151668563815	0.868824605686775	0.963028989192768	ENSG00000158467	AHCYL2	protein_coding	chr7	129225023	129430211	chr7:129225023	AHCYL2	protein_coding	chr7	129225030	129430211	chr7:129225030	ENSG00000158467
ARPC1A	7011.54602905191	0.0118501208917387	0.071744517258848	0.165171100796239	0.868809311043439	0.963028989192768	ENSG00000241685	ARPC1A	protein_coding	chr7	99325898	99388164	chr7:99325898	ARPC1A	protein_coding	chr7	99325898	99366262	chr7:99325898	ENSG00000241685
NDUFAF6	222.339879484725	0.0155570006341256	0.0940443588834843	0.165421943631939	0.868611883082097	0.963028989192768	ENSG00000156170	NDUFAF6	protein_coding	chr8	94895767	95116455	chr8:94895767	NDUFAF6	protein_coding	chr8	94895533	95116455	chr8:94895533	ENSG00000156170
SRP14-AS1	52.2267075985142	0.0334879430123051	0.202448111070735	0.165414944279744	0.868617391870001	0.963028989192768	ENSG00000248508	SRP14-AS1	lincRNA	chr15	40039311	40067290	chr15:40039311	SRP14-DT	lncRNA	chr15	40039242	40080614	chr15:40039242	ENSG00000248508
TAF5L	776.678566049599	-0.00962222976599804	0.0581834005599708	-0.165377576308559	0.86864680216073	0.963028989192768	ENSG00000135801	TAF5L	protein_coding	chr1	229593111	229626047	chr1:229593111	TAF5L	protein_coding	chr1	229593134	229626122	chr1:229593134	ENSG00000135801
ZNF619	123.017135229618	0.0302769899139999	0.183510215113791	0.164988035653632	0.868953399165924	0.963099279445732	ENSG00000177873	ZNF619	protein_coding	chr3	40477113	40490236	chr3:40477113	ZNF619	protein_coding	chr3	40477113	40491053	chr3:40477113	ENSG00000177873
