Gene	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	gene_id.84	gene_type.84	chr	start	stop	loc.84	gene_name.107	gene_type.107	chr.107	start.107	stop.107	loc.107	gene_id.107
TANGO2	TANGO2	946.481721212547	-0.0135783027879925	0.0216737962873747	-0.62648474720149	0.530997038294978	0.772153420845015	ENSG00000183597	protein_coding	chr22	20017014	20065926	chr22:20017014	TANGO2	protein_coding	chr22	20017014	20067164	chr22:20017014	ENSG00000183597
TANGO6	TANGO6	1194.03099252914	0.0492747734664278	0.0277133693620814	1.77801453235952	0.0754014681404087	0.263537042937816	ENSG00000103047	protein_coding	chr16	68843604	69085180	chr16:68843604	TANGO6	protein_coding	chr16	68843531	69085182	chr16:68843531	ENSG00000103047
TANK	TANK	6831.26541635238	0.0467008861680398	0.0237876735018117	1.96323890877698	0.0496184202713079	0.201856070331079	ENSG00000136560	protein_coding	chr2	161136908	161236221	chr2:161136908	TANK	protein_coding	chr2	161136908	161236230	chr2:161136908	ENSG00000136560
TAOK1	TAOK1	5068.62170134688	-0.0173971508725017	0.0313564294595653	-0.554819256284764	0.579018294543766	0.803143479694217	ENSG00000160551	protein_coding	chr17	29390464	29551904	chr17:29390464	TAOK1	protein_coding	chr17	29390363	29551903	chr17:29390363	ENSG00000160551
TAOK2	TAOK2	2493.97678560964	0.0195151860989908	0.0204941222853869	0.952233319740941	0.340978666311492	0.623306161101287	ENSG00000149930	protein_coding	chr16	29973641	29992261	chr16:29973641	TAOK2	protein_coding	chr16	29973868	29992261	chr16:29973868	ENSG00000149930
TAOK3	TAOK3	9463.85999406373	0.0291610280326477	0.0184875524172063	1.57733308198805	0.114718904154608	0.340709002811864	ENSG00000135090	protein_coding	chr12	118149801	118372945	chr12:118149801	TAOK3	protein_coding	chr12	118149801	118372907	chr12:118149801	ENSG00000135090
TAP1	TAP1	22384.8727953208	0.00647426617266674	0.0312316999932468	0.207297911226948	0.835777205319208	0.934763802797232	ENSG00000168394	protein_coding	chr6	32845209	32853978	chr6:32845209	TAP1	protein_coding	chr6	32845209	32853816	chr6:32845209	ENSG00000168394
TAP2	TAP2	7995.90654845642	0.0495520628290924	0.0320069078239855	1.54816776120931	0.121581911108975	0.352427491048908	ENSG00000204267	protein_coding	chr6	32821833	32838780	chr6:32821833	TAP2	protein_coding	chr6	32821833	32838739	chr6:32821833	ENSG00000204267
TAPBP	TAPBP	11805.9608718264	0.071889378074703	0.0229342773990363	3.13458221612528	0.00172099020257796	0.0190951302819478	ENSG00000231925	protein_coding	chr6	33299694	33314387	chr6:33299694	TAPBP	protein_coding	chr6	33299694	33314284	chr6:33299694	ENSG00000231925
TAPBPL	TAPBPL	1746.81711028619	0.0367217138412527	0.0441675470702664	0.831418457149815	0.405737275814383	0.679170276799009	ENSG00000139192	protein_coding	chr12	6451690	6466517	chr12:6451690	TAPBPL	protein_coding	chr12	6451690	6466517	chr12:6451690	ENSG00000139192
TAPT1	TAPT1	1048.02905792596	0.0519585818861671	0.0260977412331084	1.99092256383671	0.0464894011399336	0.19401605267879	ENSG00000169762	protein_coding	chr4	16160505	16227410	chr4:16160505	TAPT1	protein_coding	chr4	16160505	16227410	chr4:16160505	ENSG00000169762
TARBP1	TARBP1	2456.44771036638	0.0153026830175178	0.0336618707367648	0.454599898418733	0.649397107864001	0.846549962460375	ENSG00000059588	protein_coding	chr1	234391313	234479103	chr1:234391313	TARBP1	protein_coding	chr1	234391313	234479179	chr1:234391313	ENSG00000059588
TARBP2	TARBP2	1143.65197805386	-0.018806667688388	0.0224889991281044	-0.836260768265377	0.403008218591998	0.677474146997893	ENSG00000139546	protein_coding	chr12	53500921	53506431	chr12:53500921	TARBP2	protein_coding	chr12	53500921	53506431	chr12:53500921	ENSG00000139546
TARDBP	TARDBP	10119.7038656421	0.0407327921718958	0.0188522634572138	2.1606313886044	0.0307238247501672	0.148076520512672	ENSG00000120948	protein_coding	chr1	11012344	11026420	chr1:11012344	TARDBP	protein_coding	chr1	11012344	11030528	chr1:11012344	ENSG00000120948
TARS	TARS	19663.6892255671	-0.0749082414106216	0.0190853301974304	-3.92491199448605	8.67614508633936e-05	0.00194274241332468	ENSG00000113407	protein_coding	chr5	33440696	33469539	chr5:33440696	TARS1	protein_coding	chr5	33440696	33468091	chr5:33440696	ENSG00000113407
TARS2	TARS2	3280.90044289771	-0.0337711406699451	0.0139837168955676	-2.41503320770527	0.0157337751583114	0.0940572694000862	ENSG00000143374	protein_coding	chr1	150487364	150507609	chr1:150487364	TARS2	protein_coding	chr1	150487414	150507602	chr1:150487414	ENSG00000143374
TARSL2	TARSL2	1110.71617891098	0.0815624133252506	0.040691484347097	2.00440988167269	0.0450261716528498	0.189743188659763	ENSG00000185418	protein_coding	chr15	101653598	101724604	chr15:101653598	TARS3	protein_coding	chr15	101653596	101724473	chr15:101653596	ENSG00000185418
TASP1	TASP1	696.3242356621	-0.0433748301278054	0.0163345755796852	-2.65539988573375	0.00792144428830514	0.0587412707945439	ENSG00000089123	protein_coding	chr20	13389392	13638940	chr20:13389392	TASP1	protein_coding	chr20	13389392	13638932	chr20:13389392	ENSG00000089123
TATDN1	TATDN1	1989.12532595142	-0.0554528384717343	0.0191033732430078	-2.90277731405531	0.0036986953349799	0.0338810455499876	ENSG00000147687	protein_coding	chr8	124488485	124539458	chr8:124488485	TATDN1	protein_coding	chr8	124488485	124539458	chr8:124488485	ENSG00000147687
TATDN2	TATDN2	3840.3410415294	0.0552097721294236	0.0168253173722379	3.28135100860094	0.00103311089383711	0.0130851093937301	ENSG00000157014	protein_coding	chr3	10248023	10281218	chr3:10248023	TATDN2	protein_coding	chr3	10248023	10281218	chr3:10248023	ENSG00000157014
TATDN3	TATDN3	900.731293257648	-0.0184586654764997	0.0220651412186266	-0.836553244486717	0.402843736175332	0.677376905913097	ENSG00000203705	protein_coding	chr1	212791828	212816626	chr1:212791828	TATDN3	protein_coding	chr1	212791828	212816830	chr1:212791828	ENSG00000203705
TAX1BP1	TAX1BP1	12796.4937813434	-0.0471066485082393	0.0211939657773233	-2.22264436034154	0.0262397904620563	0.133936161221521	ENSG00000106052	protein_coding	chr7	27739331	27844564	chr7:27739331	TAX1BP1	protein_coding	chr7	27739331	27844564	chr7:27739331	ENSG00000106052
TAX1BP3	TAX1BP3	955.48039313276	0.0214374722151573	0.0324268531050767	0.661102455600326	0.508546610615832	0.757042963101896	ENSG00000213977	protein_coding	chr17	3662896	3668682	chr17:3662896	TAX1BP3	protein_coding	chr17	3662895	3668679	chr17:3662895	ENSG00000213977
TAZ	TAZ	1143.48772251128	0.00827640017356303	0.0219047403172126	0.377836032461864	0.705552404420161	0.875656161427621	ENSG00000102125	protein_coding	chrX	154411518	154421726	chrX:154411518	TAFAZZIN	protein_coding	chrX	154411524	154421726	chrX:154411524	ENSG00000102125
TBC1D1	TBC1D1	7610.98235383492	0.0416207321637051	0.0364867140487733	1.14070924852452	0.253990936588494	0.532938255501047	ENSG00000065882	protein_coding	chr4	37891087	38139175	chr4:37891087	TBC1D1	protein_coding	chr4	37891084	38139175	chr4:37891084	ENSG00000065882
TBC1D10A	TBC1D10A	1293.77965473802	0.0532142813122043	0.024762917254774	2.14895041503825	0.0316383307695232	0.150718337754447	ENSG00000099992	protein_coding	chr22	30291990	30327046	chr22:30291990	TBC1D10A	protein_coding	chr22	30291990	30326947	chr22:30291990	ENSG00000099992
TBC1D10B	TBC1D10B	3607.60261899081	0.0350257143633077	0.0178487320769729	1.96236428516372	0.0497200877343668	0.202195023453092	ENSG00000169221	protein_coding	chr16	30357102	30370264	chr16:30357102	TBC1D10B	protein_coding	chr16	30357102	30370494	chr16:30357102	ENSG00000169221
TBC1D10C	TBC1D10C	2236.06346944715	0.0688570892165286	0.0313507966300816	2.1963425691856	0.0280674329690804	0.139930837705113	ENSG00000175463	protein_coding	chr11	67403915	67410089	chr11:67403915	TBC1D10C	protein_coding	chr11	67403915	67410089	chr11:67403915	ENSG00000175463
TBC1D12	TBC1D12	691.709623854544	-0.0455333467123313	0.0464023369394914	-0.981272705547281	0.326458278827853	0.60828874281149	ENSG00000108239	protein_coding	chr10	94402504	94535930	chr10:94402504	TBC1D12	protein_coding	chr10	94402541	94536332	chr10:94402541	ENSG00000108239
TBC1D13	TBC1D13	1734.67491530886	-0.0286545390634765	0.0180298186126194	-1.5892860421469	0.111995828511053	0.336388641068244	ENSG00000107021	protein_coding	chr9	128787204	128810432	chr9:128787204	TBC1D13	protein_coding	chr9	128787253	128810430	chr9:128787253	ENSG00000107021
TBC1D14	TBC1D14	3582.71213521645	0.0365571032646314	0.0210016022576787	1.7406816306725	0.0817393999273224	0.277766939098518	ENSG00000132405	protein_coding	chr4	6909242	7033118	chr4:6909242	TBC1D14	protein_coding	chr4	6909242	7033118	chr4:6909242	ENSG00000132405
TBC1D15	TBC1D15	3246.55121148872	-0.0555940724784695	0.0219701033458673	-2.5304420103662	0.0113918914266529	0.0759254772546595	ENSG00000121749	protein_coding	chr12	71839707	71927248	chr12:71839707	TBC1D15	protein_coding	chr12	71839707	71927248	chr12:71839707	ENSG00000121749
TBC1D17	TBC1D17	2252.45868840504	-0.0576576160452606	0.0322945754866725	-1.78536534933104	0.0742020752790581	0.261089195556396	ENSG00000104946	protein_coding	chr19	49877425	49888749	chr19:49877425	TBC1D17	protein_coding	chr19	49877666	49888750	chr19:49877666	ENSG00000104946
TBC1D19	TBC1D19	231.820996362572	0.0252535355587451	0.0307119335722788	0.822271105116593	0.410922618029996	0.684267397853108	ENSG00000109680	protein_coding	chr4	26576437	26755351	chr4:26576437	TBC1D19	protein_coding	chr4	26576437	26756223	chr4:26576437	ENSG00000109680
TBC1D20	TBC1D20	1677.03116312656	-0.029158812716487	0.0157084810645241	-1.85624648218465	0.0634184334603246	0.236092214110781	ENSG00000125875	protein_coding	chr20	435480	462553	chr20:435480	TBC1D20	protein_coding	chr20	423596	462566	chr20:423596	ENSG00000125875
TBC1D22A	TBC1D22A	5626.01755186164	0.0134498871930049	0.0237479170030941	0.566360712447011	0.571148596347224	0.797688781893369	ENSG00000054611	protein_coding	chr22	46762617	47175699	chr22:46762617	TBC1D22A	protein_coding	chr22	46762617	47175699	chr22:46762617	ENSG00000054611
TBC1D22B	TBC1D22B	2089.81258665029	-0.0936819657833144	0.0242389212221102	-3.86493957073716	0.000111116706665667	0.00235073182079792	ENSG00000065491	protein_coding	chr6	37257772	37332970	chr6:37257772	TBC1D22B	protein_coding	chr6	37257772	37332970	chr6:37257772	ENSG00000065491
TBC1D23	TBC1D23	1682.3066220312	-0.00736015115348373	0.0222728674506327	-0.330453686297794	0.741057181810544	0.892222842857047	ENSG00000036054	protein_coding	chr3	100261000	100325251	chr3:100261000	TBC1D23	protein_coding	chr3	100260992	100325251	chr3:100260992	ENSG00000036054
TBC1D24	TBC1D24	552.908680381194	0.0990132955080117	0.0267000539814221	3.70835563017607	0.000208609541632012	0.00383495698912408	ENSG00000162065	protein_coding	chr16	2475118	2505734	chr16:2475118	TBC1D24	protein_coding	chr16	2475051	2509560	chr16:2475051	ENSG00000162065
TBC1D25	TBC1D25	1655.61522915857	-0.0372975370241644	0.0265320471564992	-1.40575421128136	0.159797123040771	0.41327798661969	ENSG00000068354	protein_coding	chrX	48539457	48562609	chrX:48539457	TBC1D25	protein_coding	chrX	48539714	48562609	chrX:48539714	ENSG00000068354
TBC1D2B	TBC1D2B	4191.48010339057	0.108165097881722	0.0316642657446837	3.41599892932562	0.00063548496849405	0.00899531948639392	ENSG00000167202	protein_coding	chr15	77984036	78077724	chr15:77984036	TBC1D2B	protein_coding	chr15	77984036	78077724	chr15:77984036	ENSG00000167202
TBC1D31	TBC1D31	1160.95716585798	0.00250052058567648	0.0280500564740564	0.08914493944029	0.928966723028809	0.97562125715969	ENSG00000156787	protein_coding	chr8	123041968	123152153	chr8:123041968	TBC1D31	protein_coding	chr8	123041968	123152153	chr8:123041968	ENSG00000156787
TBC1D32	TBC1D32	329.257946520756	-0.0712112977540876	0.037887725215816	-1.87953479256023	0.0601715074413257	0.228252374713986	ENSG00000146350	protein_coding	chr6	121079494	121334745	chr6:121079494	TBC1D32	protein_coding	chr6	121079494	121334745	chr6:121079494	ENSG00000146350
TBC1D3L	TBC1D3L	753.469366707367	0.0639622593970398	0.0862900041301673	0.741247610795726	0.458543320381024	0.720887871130723	ENSG00000274512	protein_coding	chr17	37977972	38068651	chr17:37977972	TBC1D3L	protein_coding	chr17	37978155	37989060	chr17:37978155	ENSG00000274512
TBC1D4	TBC1D4	4002.15190796429	-0.114486828672632	0.0870973620880144	-1.31446953074124	0.188688245164193	0.453381525293254	ENSG00000136111	protein_coding	chr13	75284665	75482114	chr13:75284665	TBC1D4	protein_coding	chr13	75283503	75482169	chr13:75283503	ENSG00000136111
TBC1D5	TBC1D5	8357.72716251773	0.0550130522051702	0.0281107468816455	1.95701140338929	0.0503461276670141	0.203959882947912	ENSG00000131374	protein_coding	chr3	17157162	18444817	chr3:17157162	TBC1D5	protein_coding	chr3	17157162	18444817	chr3:17157162	ENSG00000131374
TBC1D7	TBC1D7	1409.13369521227	-0.0893506382954051	0.0290447920579973	-3.07630497464013	0.0020958335782777	0.0220833649615116	ENSG00000145979	protein_coding	chr6	13266542	13328583	chr6:13266542	TBC1D7	protein_coding	chr6	13266542	13328583	chr6:13266542	ENSG00000145979
TBC1D8B	TBC1D8B	608.255851557515	-0.566767285919498	0.0684371664299969	-8.28157148351888	1.21560328186332e-16	6.12438942340249e-14	ENSG00000133138	protein_coding	chrX	106802680	106876145	chrX:106802680	TBC1D8B	protein_coding	chrX	106802673	106876150	chrX:106802673	ENSG00000133138
TBC1D9	TBC1D9	841.066575811629	-0.00546826966014558	0.105269580354499	-0.0519453924080535	0.958572205164126	0.985465290344449	ENSG00000109436	protein_coding	chr4	140620765	140756120	chr4:140620765	TBC1D9	protein_coding	chr4	140620782	140756385	chr4:140620782	ENSG00000109436
TBC1D9B	TBC1D9B	6586.39815851431	0.0407888549137955	0.021757297336161	1.87472066422531	0.060831162530737	0.229646853519856	ENSG00000197226	protein_coding	chr5	179862066	179907859	chr5:179862066	TBC1D9B	protein_coding	chr5	179862066	179907897	chr5:179862066	ENSG00000197226
TBCA	TBCA	6097.22659852497	0.0304950219875063	0.02186524291017	1.39468022892727	0.163112289541841	0.41809519604594	ENSG00000171530	protein_coding	chr5	77691166	77868780	chr5:77691166	TBCA	protein_coding	chr5	77691166	77868780	chr5:77691166	ENSG00000171530
TBCB	TBCB	2337.86694989197	-0.0462964625222042	0.0252470155440175	-1.83374000944736	0.0666925965468925	0.243914309891427	ENSG00000105254	protein_coding	chr19	36114289	36125947	chr19:36114289	TBCB	protein_coding	chr19	36114289	36125947	chr19:36114289	ENSG00000105254
TBCC	TBCC	1138.9269922806	-0.0209265384327345	0.0199776714541603	-1.04749637517823	0.294870703119996	0.577134982158248	ENSG00000124659	protein_coding	chr6	42744481	42746096	chr6:42744481	TBCC	protein_coding	chr6	42744498	42746103	chr6:42744498	ENSG00000124659
TBCCD1	TBCCD1	1142.43618202354	-0.0212187082492814	0.0167587963009793	-1.26612364445539	0.205468818660384	0.475621941672288	ENSG00000113838	protein_coding	chr3	186546073	186570543	chr3:186546073	TBCCD1	protein_coding	chr3	186546067	186570543	chr3:186546067	ENSG00000113838
TBCD	TBCD	3637.40452921546	0.0330707399177922	0.028689259575292	1.1527219735665	0.249024519348601	0.527480619230617	ENSG00000141556	protein_coding	chr17	82752064	82945922	chr17:82752064	TBCD	protein_coding	chr17	82752042	82945914	chr17:82752042	ENSG00000141556
TBCE	TBCE	1960.89888638589	-0.0247499846608339	0.0163402037377778	-1.51466805787819	0.129856487435976	0.366480871077091	ENSG00000116957	protein_coding	chr1	235367360	235448968	chr1:235367360	TBCE	protein_coding	chr1	235328570	235448952	chr1:235328570	ENSG00000285053
TBCEL	TBCEL	1411.61186926513	-0.0188782071261598	0.023447101237481	-0.805140342721014	0.420738697771962	0.69302034337858	ENSG00000154114	protein_coding	chr11	121024072	121090775	chr11:121024072	TBCEL	protein_coding	chr11	121024072	121090776	chr11:121024072	ENSG00000154114
TBCK	TBCK	1477.84637581579	-0.00168854676414631	0.0304131346802605	-0.0555203132428916	0.955723947280565	0.984789487592799	ENSG00000145348	protein_coding	chr4	106041599	106321495	chr4:106041599	TBCK	protein_coding	chr4	106041599	106316683	chr4:106041599	ENSG00000145348
TBK1	TBK1	5048.70172706146	0.0163165191323496	0.0183040567017804	0.89141546041881	0.372706326588575	0.652070273204594	ENSG00000183735	protein_coding	chr12	64451880	64502108	chr12:64451880	TBK1	protein_coding	chr12	64452090	64502114	chr12:64452090	ENSG00000183735
TBL1X	TBL1X	2543.9428878209	-0.129090724592152	0.0475901359036367	-2.71255213167582	0.00667672783117711	0.0520478674426947	ENSG00000101849	protein_coding	chrX	9463295	9719743	chrX:9463295	TBL1X	protein_coding	chrX	9463320	9741037	chrX:9463320	ENSG00000101849
TBL1XR1	TBL1XR1	6238.5919662433	-0.0292179112335653	0.0318414729279565	-0.917605517171671	0.35882542841665	0.638469889176154	ENSG00000177565	protein_coding	chr3	177019355	177197396	chr3:177019355	TBL1XR1	protein_coding	chr3	177019340	177228000	chr3:177019340	ENSG00000177565
TBL2	TBL2	2460.18570135454	0.0492946242869845	0.0188970803576469	2.60858414919302	0.00909176547358218	0.0647345122937128	ENSG00000106638	protein_coding	chr7	73568932	73578791	chr7:73568932	TBL2	protein_coding	chr7	73567537	73578791	chr7:73567537	ENSG00000106638
TBL3	TBL3	2318.35005053183	-0.0126165319619238	0.0258781729957818	-0.487535652690022	0.625878783484561	0.832038925061554	ENSG00000183751	protein_coding	chr16	1972037	1982933	chr16:1972037	TBL3	protein_coding	chr16	1972053	1982929	chr16:1972053	ENSG00000183751
TBP	TBP	1214.63690950167	0.00331085404856624	0.0129212058683993	0.256234138074018	0.797770049930293	0.918110489780184	ENSG00000112592	protein_coding	chr6	170554302	170572870	chr6:170554302	TBP	protein_coding	chr6	170554302	170572870	chr6:170554302	ENSG00000112592
TBPL1	TBPL1	1960.44841610305	-0.0640092036959163	0.0164906179107533	-3.88155277396712	0.000103791621803617	0.00222869365650291	ENSG00000028839	protein_coding	chr6	133952170	133990432	chr6:133952170	TBPL1	protein_coding	chr6	133952170	133990432	chr6:133952170	ENSG00000028839
TBRG1	TBRG1	1699.38303151045	-0.0160490400157262	0.0146935350174825	-1.09225179622405	0.274722441528492	0.555604942199124	ENSG00000154144	protein_coding	chr11	124622836	124635398	chr11:124622836	TBRG1	protein_coding	chr11	124622836	124635926	chr11:124622836	ENSG00000154144
TBRG4	TBRG4	4352.19235594344	-0.0207259106000606	0.0212173115426783	-0.976839622605851	0.328648556644708	0.610405013112776	ENSG00000136270	protein_coding	chr7	45100100	45112047	chr7:45100100	TBRG4	protein_coding	chr7	45100100	45112047	chr7:45100100	ENSG00000136270
TBX15	TBX15	829.395403249658	0.087498162611791	0.168225714061557	0.520123591686904	0.602977436307101	0.818143939562665	ENSG00000092607	protein_coding	chr1	118883046	118989556	chr1:118883046	TBX15	protein_coding	chr1	118883046	118989556	chr1:118883046	ENSG00000092607
TBX21	TBX21	1155.62948625702	0.0796415948998122	0.147632916029398	0.539456897836749	0.58957163014542	0.809950767968908	ENSG00000073861	protein_coding	chr17	47733244	47746119	chr17:47733244	TBX21	protein_coding	chr17	47733236	47746122	chr17:47733236	ENSG00000073861
